sample_id	PC1	PC2	PC3	subtype
TCGA-97-A4M6-01	-47.16028102323939	-17.47292350396839	35.12235524542493	LUAD
TCGA-97-A4M7-01	-29.756391757603893	-4.089824575825427	-12.494624195191411	LUAD
TCGA-99-7458-01	-60.289158691855384	5.293565191713311	18.77055804756282	LUAD
TCGA-99-8028-01	-45.249647783357275	-9.946517534921329	33.89232771309018	LUAD
TCGA-J2-8192-01	-27.76577356517679	-41.57524189055771	16.053362369767203	LUAD
TCGA-J2-8194-01	-42.49987593773325	-31.989007661206013	-22.184278786926427	LUAD
TCGA-J2-A4AD-01	-3.223385077823617	-24.1643894867168	0.8585889405700545	LUAD
TCGA-J2-A4AG-01	-47.3085787009832	-2.4713418891479226	14.173041225264166	LUAD
TCGA-L4-A4E5-01	-62.200803945061125	19.929787493011276	-13.481241421942888	LUAD
TCGA-L4-A4E6-01	-16.49903955599501	-29.534790831985248	26.93511317556874	LUAD
TCGA-L9-A443-01	-66.80977668617223	35.38475310040522	-7.7210885273630785	LUAD
TCGA-L9-A444-01	-67.30596579567506	33.89517178771143	0.03307718527068515	LUAD
TCGA-L9-A50W-01	-46.95159411913864	0.22045929259350153	-18.571411000392786	LUAD
TCGA-L9-A5IP-01	-4.771608056165739	-39.14058697381209	7.743984961756344	LUAD
TCGA-L9-A743-01	-24.042483214978688	-10.11365820015212	8.85745074412363	LUAD
TCGA-L9-A7SV-01	-10.917929719310864	-17.41590299293533	-82.67363381652248	LUAD
TCGA-L9-A8F4-01	-19.776682898763465	-45.393082738932385	33.93393801822561	LUAD
TCGA-MN-A4N1-01	-50.58992406730308	33.59287361918128	-45.25864565613694	LUAD
TCGA-MN-A4N4-01	-1.8188842232015818	-23.899289405124314	-24.281572699839522	LUAD
TCGA-MP-A4SV-01	-16.185920732192606	-2.5697651167164755	-46.17002604325442	LUAD
TCGA-MP-A4SW-01	-34.406060631787355	4.5932278284649	-23.34632844498993	LUAD
TCGA-MP-A4SY-01	-29.411142285500226	21.302618254168056	-5.213156467442361	LUAD
